dep;jour;P;T;cl_age90
07;2020-06-18;0;9;09
07;2020-06-18;1;7;19
07;2020-06-18;1;16;29
07;2020-06-18;0;21;39
07;2020-06-18;1;12;49
07;2020-06-18;2;20;59
07;2020-06-18;0;19;69
07;2020-06-18;0;20;79
07;2020-06-18;1;27;89
07;2020-06-18;1;16;90
07;2020-06-18;7;167;0
07;2020-06-19;0;11;09
07;2020-06-19;0;13;19
07;2020-06-19;1;20;29
07;2020-06-19;1;25;39
07;2020-06-19;1;26;49
07;2020-06-19;0;24;59
07;2020-06-19;0;14;69
07;2020-06-19;0;20;79
07;2020-06-19;0;14;89
07;2020-06-19;0;6;90
07;2020-06-19;3;173;0
07;2020-06-20;0;1;09
07;2020-06-20;0;6;19
07;2020-06-20;0;5;29
07;2020-06-20;0;5;39
07;2020-06-20;0;4;49
07;2020-06-20;0;5;59
07;2020-06-20;0;7;69
07;2020-06-20;0;14;79
07;2020-06-20;0;10;89
07;2020-06-20;0;7;90
07;2020-06-20;0;64;0
07;2020-06-21;0;0;09
07;2020-06-21;0;0;19
07;2020-06-21;0;3;29
07;2020-06-21;0;1;39
07;2020-06-21;0;2;49
07;2020-06-21;0;0;59
07;2020-06-21;0;5;69
07;2020-06-21;0;7;79
07;2020-06-21;0;4;89
07;2020-06-21;0;2;90
07;2020-06-21;0;24;0
07;2020-06-22;0;2;09
07;2020-06-22;0;23;19
07;2020-06-22;1;26;29
07;2020-06-22;0;12;39
07;2020-06-22;0;13;49
07;2020-06-22;0;24;59
07;2020-06-22;0;21;69
07;2020-06-22;0;25;79
07;2020-06-22;0;23;89
07;2020-06-22;0;6;90
07;2020-06-22;1;175;0
07;2020-06-23;0;8;09
07;2020-06-23;0;19;19
07;2020-06-23;0;10;29
07;2020-06-23;0;29;39
07;2020-06-23;0;32;49
07;2020-06-23;0;33;59
07;2020-06-23;0;38;69
07;2020-06-23;0;47;79
07;2020-06-23;0;18;89
07;2020-06-23;0;13;90
07;2020-06-23;0;247;0
07;2020-06-24;0;10;09
07;2020-06-24;0;21;19
07;2020-06-24;0;12;29
07;2020-06-24;1;28;39
07;2020-06-24;0;19;49
07;2020-06-24;1;30;59
07;2020-06-24;0;34;69
07;2020-06-24;0;51;79
07;2020-06-24;0;17;89
07;2020-06-24;0;12;90
07;2020-06-24;2;234;0
07;2020-06-25;0;4;09
07;2020-06-25;1;9;19
07;2020-06-25;0;11;29
07;2020-06-25;0;10;39
07;2020-06-25;0;14;49
07;2020-06-25;0;15;59
07;2020-06-25;0;9;69
07;2020-06-25;0;22;79
07;2020-06-25;0;15;89
07;2020-06-25;0;8;90
07;2020-06-25;1;118;0
07;2020-06-26;0;9;09
07;2020-06-26;0;20;19
07;2020-06-26;0;18;29
07;2020-06-26;0;31;39
07;2020-06-26;1;23;49
07;2020-06-26;0;23;59
07;2020-06-26;0;21;69
07;2020-06-26;1;24;79
07;2020-06-26;0;25;89
07;2020-06-26;0;11;90
07;2020-06-26;2;205;0
07;2020-06-27;0;3;09
07;2020-06-27;0;4;19
07;2020-06-27;1;11;29
07;2020-06-27;0;5;39
07;2020-06-27;0;10;49
07;2020-06-27;0;11;59
07;2020-06-27;0;12;69
07;2020-06-27;0;15;79
07;2020-06-27;0;15;89
07;2020-06-27;0;6;90
07;2020-06-27;1;92;0
07;2020-06-28;0;2;09
07;2020-06-28;0;0;19
07;2020-06-28;0;6;29
07;2020-06-28;1;4;39
07;2020-06-28;0;4;49
07;2020-06-28;0;2;59
07;2020-06-28;0;1;69
07;2020-06-28;0;3;79
07;2020-06-28;0;5;89
07;2020-06-28;0;3;90
07;2020-06-28;1;30;0
07;2020-06-29;0;6;09
07;2020-06-29;0;15;19
07;2020-06-29;0;33;29
07;2020-06-29;0;26;39
07;2020-06-29;0;18;49
07;2020-06-29;0;22;59
07;2020-06-29;0;32;69
07;2020-06-29;0;31;79
07;2020-06-29;0;23;89
07;2020-06-29;0;7;90
07;2020-06-29;0;213;0
07;2020-06-30;0;10;09
07;2020-06-30;1;14;19
07;2020-06-30;0;19;29
07;2020-06-30;0;13;39
07;2020-06-30;0;24;49
07;2020-06-30;0;21;59
07;2020-06-30;0;25;69
07;2020-06-30;0;28;79
07;2020-06-30;0;21;89
07;2020-06-30;0;6;90
07;2020-06-30;2;183;0
07;2020-07-01;0;9;09
07;2020-07-01;0;16;19
07;2020-07-01;0;20;29
07;2020-07-01;1;17;39
07;2020-07-01;0;23;49
07;2020-07-01;0;13;59
07;2020-07-01;0;24;69
07;2020-07-01;0;19;79
07;2020-07-01;0;25;89
07;2020-07-01;0;11;90
07;2020-07-01;1;177;0
07;2020-07-02;0;11;09
07;2020-07-02;0;12;19
07;2020-07-02;0;17;29
07;2020-07-02;0;19;39
07;2020-07-02;0;10;49
07;2020-07-02;0;19;59
07;2020-07-02;0;11;69
07;2020-07-02;0;16;79
07;2020-07-02;0;12;89
07;2020-07-02;0;5;90
07;2020-07-02;0;132;0
07;2020-07-03;0;15;09
07;2020-07-03;0;12;19
07;2020-07-03;0;17;29
07;2020-07-03;0;17;39
07;2020-07-03;0;19;49
07;2020-07-03;0;24;59
07;2020-07-03;1;33;69
07;2020-07-03;0;27;79
07;2020-07-03;0;29;89
07;2020-07-03;0;4;90
07;2020-07-03;1;198;0
07;2020-07-04;0;3;09
07;2020-07-04;0;4;19
07;2020-07-04;0;3;29
07;2020-07-04;0;4;39
07;2020-07-04;0;9;49
07;2020-07-04;0;10;59
07;2020-07-04;0;18;69
07;2020-07-04;0;17;79
07;2020-07-04;0;7;89
07;2020-07-04;0;4;90
07;2020-07-04;0;79;0
07;2020-07-05;0;0;09
07;2020-07-05;0;3;19
07;2020-07-05;0;4;29
07;2020-07-05;0;5;39
07;2020-07-05;0;1;49
07;2020-07-05;0;1;59
07;2020-07-05;0;3;69
07;2020-07-05;0;4;79
07;2020-07-05;0;3;89
07;2020-07-05;0;2;90
07;2020-07-05;0;26;0
07;2020-07-06;0;12;09
07;2020-07-06;0;13;19
07;2020-07-06;0;17;29
07;2020-07-06;0;26;39
07;2020-07-06;0;17;49
07;2020-07-06;0;25;59
07;2020-07-06;0;33;69
07;2020-07-06;0;31;79
07;2020-07-06;1;16;89
07;2020-07-06;0;16;90
07;2020-07-06;1;206;0
07;2020-07-07;0;17;09
07;2020-07-07;0;19;19
07;2020-07-07;0;29;29
07;2020-07-07;0;35;39
07;2020-07-07;1;36;49
07;2020-07-07;0;46;59
07;2020-07-07;1;31;69
07;2020-07-07;0;18;79
07;2020-07-07;0;17;89
07;2020-07-07;0;10;90
07;2020-07-07;2;258;0
07;2020-07-08;0;9;09
07;2020-07-08;1;37;19
07;2020-07-08;1;17;29
07;2020-07-08;1;27;39
07;2020-07-08;0;12;49
07;2020-07-08;1;28;59
07;2020-07-08;1;19;69
07;2020-07-08;0;19;79
07;2020-07-08;0;17;89
07;2020-07-08;0;2;90
07;2020-07-08;5;187;0
07;2020-07-09;0;10;09
07;2020-07-09;0;12;19
07;2020-07-09;0;13;29
07;2020-07-09;0;31;39
07;2020-07-09;1;22;49
07;2020-07-09;0;24;59
07;2020-07-09;0;27;69
07;2020-07-09;0;46;79
07;2020-07-09;0;68;89
07;2020-07-09;0;67;90
07;2020-07-09;1;320;0
07;2020-07-10;0;22;09
07;2020-07-10;0;27;19
07;2020-07-10;0;20;29
07;2020-07-10;2;55;39
07;2020-07-10;1;35;49
07;2020-07-10;0;32;59
07;2020-07-10;1;39;69
07;2020-07-10;2;36;79
07;2020-07-10;3;48;89
07;2020-07-10;0;31;90
07;2020-07-10;9;345;0
07;2020-07-11;0;7;09
07;2020-07-11;0;6;19
07;2020-07-11;0;12;29
07;2020-07-11;0;13;39
07;2020-07-11;0;11;49
07;2020-07-11;0;13;59
07;2020-07-11;3;16;69
07;2020-07-11;0;10;79
07;2020-07-11;0;9;89
07;2020-07-11;0;7;90
07;2020-07-11;3;104;0
07;2020-07-12;0;0;09
07;2020-07-12;0;1;19
07;2020-07-12;0;5;29
07;2020-07-12;0;0;39
07;2020-07-12;0;2;49
07;2020-07-12;0;2;59
07;2020-07-12;0;8;69
07;2020-07-12;0;4;79
07;2020-07-12;0;0;89
07;2020-07-12;0;3;90
07;2020-07-12;0;25;0
07;2020-07-13;0;16;09
07;2020-07-13;2;27;19
07;2020-07-13;0;27;29
07;2020-07-13;0;58;39
07;2020-07-13;0;30;49
07;2020-07-13;0;25;59
07;2020-07-13;1;47;69
07;2020-07-13;0;38;79
07;2020-07-13;0;24;89
07;2020-07-13;0;12;90
07;2020-07-13;3;304;0
07;2020-07-14;0;2;09
07;2020-07-14;0;1;19
07;2020-07-14;0;8;29
07;2020-07-14;0;2;39
07;2020-07-14;0;1;49
07;2020-07-14;0;5;59
07;2020-07-14;0;1;69
07;2020-07-14;0;4;79
07;2020-07-14;0;2;89
07;2020-07-14;0;4;90
07;2020-07-14;0;30;0
07;2020-07-15;0;17;09
07;2020-07-15;1;37;19
07;2020-07-15;0;40;29
07;2020-07-15;0;27;39
07;2020-07-15;0;37;49
07;2020-07-15;1;31;59
07;2020-07-15;0;39;69
07;2020-07-15;0;31;79
07;2020-07-15;0;16;89
07;2020-07-15;0;7;90
07;2020-07-15;2;283;0
07;2020-07-16;0;20;09
07;2020-07-16;1;20;19
07;2020-07-16;1;44;29
07;2020-07-16;1;52;39
07;2020-07-16;0;28;49
07;2020-07-16;2;28;59
07;2020-07-16;0;40;69
07;2020-07-16;0;19;79
07;2020-07-16;1;15;89
07;2020-07-16;0;8;90
07;2020-07-16;6;274;0
07;2020-07-17;0;22;09
07;2020-07-17;0;32;19
07;2020-07-17;1;41;29
07;2020-07-17;0;55;39
07;2020-07-17;1;51;49
07;2020-07-17;0;48;59
07;2020-07-17;0;49;69
07;2020-07-17;0;32;79
07;2020-07-17;0;38;89
07;2020-07-17;0;29;90
07;2020-07-17;2;398;0
07;2020-07-18;0;9;09
07;2020-07-18;0;7;19
07;2020-07-18;0;8;29
07;2020-07-18;0;17;39
07;2020-07-18;0;23;49
07;2020-07-18;0;12;59
07;2020-07-18;0;15;69
07;2020-07-18;0;11;79
07;2020-07-18;0;8;89
07;2020-07-18;0;4;90
07;2020-07-18;0;114;0
07;2020-07-19;0;1;09
07;2020-07-19;0;3;19
07;2020-07-19;0;4;29
07;2020-07-19;0;2;39
07;2020-07-19;0;2;49
07;2020-07-19;0;2;59
07;2020-07-19;0;3;69
07;2020-07-19;0;3;79
07;2020-07-19;0;5;89
07;2020-07-19;0;0;90
07;2020-07-19;0;25;0
07;2020-07-20;0;11;09
07;2020-07-20;2;30;19
07;2020-07-20;0;40;29
07;2020-07-20;1;50;39
07;2020-07-20;0;33;49
07;2020-07-20;0;37;59
07;2020-07-20;0;37;69
07;2020-07-20;0;34;79
07;2020-07-20;0;31;89
07;2020-07-20;0;11;90
07;2020-07-20;3;314;0
07;2020-07-21;0;18;09
07;2020-07-21;0;22;19
07;2020-07-21;0;43;29
07;2020-07-21;1;35;39
07;2020-07-21;0;31;49
07;2020-07-21;1;21;59
07;2020-07-21;0;29;69
07;2020-07-21;0;19;79
07;2020-07-21;0;18;89
07;2020-07-21;0;4;90
07;2020-07-21;2;240;0
07;2020-07-22;0;18;09
07;2020-07-22;0;32;19
07;2020-07-22;0;36;29
07;2020-07-22;0;47;39
07;2020-07-22;0;38;49
07;2020-07-22;0;39;59
07;2020-07-22;0;31;69
07;2020-07-22;0;26;79
07;2020-07-22;0;23;89
07;2020-07-22;0;12;90
07;2020-07-22;0;302;0
07;2020-07-23;3;12;09
07;2020-07-23;0;21;19
07;2020-07-23;1;21;29
07;2020-07-23;0;36;39
07;2020-07-23;1;33;49
07;2020-07-23;1;32;59
07;2020-07-23;0;19;69
07;2020-07-23;0;22;79
07;2020-07-23;0;13;89
07;2020-07-23;0;8;90
07;2020-07-23;6;218;0
07;2020-07-24;0;8;09
07;2020-07-24;0;25;19
07;2020-07-24;0;20;29
07;2020-07-24;0;48;39
07;2020-07-24;0;27;49
07;2020-07-24;0;35;59
07;2020-07-24;0;22;69
07;2020-07-24;0;34;79
07;2020-07-24;0;21;89
07;2020-07-24;0;12;90
07;2020-07-24;0;252;0
07;2020-07-25;0;3;09
07;2020-07-25;0;16;19
07;2020-07-25;0;10;29
07;2020-07-25;0;10;39
07;2020-07-25;0;18;49
07;2020-07-25;0;24;59
07;2020-07-25;0;21;69
07;2020-07-25;0;12;79
07;2020-07-25;0;14;89
07;2020-07-25;0;2;90
07;2020-07-25;0;130;0
07;2020-07-26;0;1;09
07;2020-07-26;0;0;19
07;2020-07-26;0;2;29
07;2020-07-26;0;7;39
07;2020-07-26;0;0;49
07;2020-07-26;0;3;59
07;2020-07-26;0;2;69
07;2020-07-26;0;2;79
07;2020-07-26;0;3;89
07;2020-07-26;0;0;90
07;2020-07-26;0;20;0
08;2020-05-13;0;3;09
08;2020-05-13;0;8;19
08;2020-05-13;1;21;29
08;2020-05-13;2;17;39
08;2020-05-13;0;14;49
08;2020-05-13;1;13;59
08;2020-05-13;0;4;69
08;2020-05-13;1;10;79
08;2020-05-13;1;10;89
08;2020-05-13;0;0;90
08;2020-05-13;6;100;0
08;2020-05-14;0;8;09
08;2020-05-14;0;9;19
08;2020-05-14;0;22;29
08;2020-05-14;1;15;39
08;2020-05-14;0;11;49
08;2020-05-14;0;17;59
08;2020-05-14;0;9;69
08;2020-05-14;0;8;79
08;2020-05-14;0;6;89
08;2020-05-14;1;3;90
08;2020-05-14;2;108;0
08;2020-05-15;1;3;09
08;2020-05-15;0;8;19
08;2020-05-15;1;19;29
08;2020-05-15;0;18;39
08;2020-05-15;1;14;49
08;2020-05-15;0;13;59
08;2020-05-15;0;17;69
08;2020-05-15;1;7;79
08;2020-05-15;1;12;89
08;2020-05-15;0;9;90
08;2020-05-15;6;122;0
08;2020-05-16;0;4;09
08;2020-05-16;0;1;19
08;2020-05-16;0;8;29
08;2020-05-16;0;8;39
08;2020-05-16;0;9;49
08;2020-05-16;0;11;59
08;2020-05-16;0;9;69
08;2020-05-16;0;1;79
08;2020-05-16;1;2;89
08;2020-05-16;0;1;90
08;2020-05-16;1;54;0
08;2020-05-17;0;1;09
08;2020-05-17;0;4;19
08;2020-05-17;0;0;29
08;2020-05-17;0;4;39
08;2020-05-17;0;5;49
08;2020-05-17;0;2;59
08;2020-05-17;0;5;69
08;2020-05-17;0;1;79
08;2020-05-17;0;4;89
08;2020-05-17;0;1;90
08;2020-05-17;0;27;0
08;2020-05-18;0;3;09
08;2020-05-18;0;4;19
08;2020-05-18;0;19;29
08;2020-05-18;0;7;39
08;2020-05-18;0;12;49
08;2020-05-18;0;17;59
08;2020-05-18;0;13;69
08;2020-05-18;0;4;79
08;2020-05-18;1;8;89
08;2020-05-18;1;7;90
08;2020-05-18;2;94;0
08;2020-05-19;0;2;09
08;2020-05-19;0;4;19
08;2020-05-19;2;11;29
08;2020-05-19;0;17;39
08;2020-05-19;0;14;49
08;2020-05-19;1;10;59
08;2020-05-19;0;13;69
08;2020-05-19;0;10;79
08;2020-05-19;0;11;89
08;2020-05-19;0;2;90
08;2020-05-19;3;94;0
08;2020-05-20;0;2;09
08;2020-05-20;0;8;19
08;2020-05-20;2;32;29
08;2020-05-20;0;23;39
08;2020-05-20;1;26;49
08;2020-05-20;0;29;59
08;2020-05-20;0;15;69
08;2020-05-20;0;6;79
08;2020-05-20;2;7;89
08;2020-05-20;1;4;90
08;2020-05-20;6;152;0
08;2020-05-21;0;1;09
08;2020-05-21;0;2;19
08;2020-05-21;0;10;29
08;2020-05-21;0;17;39
08;2020-05-21;0;12;49
08;2020-05-21;0;12;59
08;2020-05-21;0;6;69
08;2020-05-21;0;8;79
08;2020-05-21;0;5;89
08;2020-05-21;0;0;90
08;2020-05-21;0;73;0
08;2020-05-22;0;2;09
08;2020-05-22;0;13;19
08;2020-05-22;0;25;29
08;2020-05-22;0;21;39
08;2020-05-22;1;30;49
08;2020-05-22;2;37;59
08;2020-05-22;0;13;69
08;2020-05-22;0;8;79
08;2020-05-22;0;5;89
08;2020-05-22;0;1;90
08;2020-05-22;3;155;0
08;2020-05-23;0;4;09
08;2020-05-23;0;3;19
08;2020-05-23;0;8;29
08;2020-05-23;0;9;39
08;2020-05-23;0;5;49
08;2020-05-23;1;5;59
08;2020-05-23;0;6;69
08;2020-05-23;0;6;79
08;2020-05-23;0;1;89
08;2020-05-23;0;2;90
08;2020-05-23;1;49;0
08;2020-05-24;0;1;09
08;2020-05-24;0;2;19
08;2020-05-24;0;2;29
08;2020-05-24;0;2;39
08;2020-05-24;0;0;49
08;2020-05-24;0;1;59
08;2020-05-24;0;3;69
08;2020-05-24;0;3;79
08;2020-05-24;0;1;89
08;2020-05-24;0;1;90
08;2020-05-24;0;16;0
08;2020-05-25;0;3;09
08;2020-05-25;0;7;19
08;2020-05-25;0;13;29
08;2020-05-25;0;14;39
08;2020-05-25;1;16;49
08;2020-05-25;2;17;59
08;2020-05-25;0;11;69
08;2020-05-25;0;9;79
08;2020-05-25;0;5;89
08;2020-05-25;0;2;90
08;2020-05-25;3;97;0
08;2020-05-26;0;5;09
08;2020-05-26;0;7;19
08;2020-05-26;0;20;29
08;2020-05-26;0;20;39
08;2020-05-26;0;10;49
08;2020-05-26;1;24;59
08;2020-05-26;0;11;69
08;2020-05-26;0;13;79
08;2020-05-26;0;8;89
08;2020-05-26;0;0;90
08;2020-05-26;1;118;0
08;2020-05-27;0;10;09
08;2020-05-27;0;4;19
08;2020-05-27;0;22;29
08;2020-05-27;1;16;39
08;2020-05-27;0;14;49
08;2020-05-27;0;19;59
08;2020-05-27;0;11;69
08;2020-05-27;0;11;79
08;2020-05-27;0;8;89
08;2020-05-27;0;1;90
08;2020-05-27;1;116;0
08;2020-05-28;0;6;09
08;2020-05-28;0;14;19
08;2020-05-28;0;12;29
08;2020-05-28;0;11;39
08;2020-05-28;0;12;49
08;2020-05-28;0;16;59
08;2020-05-28;0;19;69
08;2020-05-28;0;14;79
08;2020-05-28;2;19;89
08;2020-05-28;0;14;90
08;2020-05-28;2;137;0
08;2020-05-29;0;3;09
08;2020-05-29;0;6;19
08;2020-05-29;0;11;29
08;2020-05-29;0;11;39
08;2020-05-29;0;7;49
08;2020-05-29;0;20;59
08;2020-05-29;0;11;69
08;2020-05-29;0;3;79
08;2020-05-29;0;5;89
08;2020-05-29;0;0;90
08;2020-05-29;0;77;0
08;2020-05-30;0;4;09
08;2020-05-30;0;4;19
08;2020-05-30;0;8;29
08;2020-05-30;0;7;39
08;2020-05-30;0;8;49
08;2020-05-30;0;9;59
08;2020-05-30;0;4;69
08;2020-05-30;0;8;79
08;2020-05-30;0;2;89
08;2020-05-30;0;0;90
08;2020-05-30;0;54;0
08;2020-05-31;0;0;09
08;2020-05-31;0;1;19
08;2020-05-31;0;0;29
08;2020-05-31;0;2;39
08;2020-05-31;0;3;49
08;2020-05-31;0;1;59
08;2020-05-31;0;1;69
08;2020-05-31;0;3;79
08;2020-05-31;0;1;89
08;2020-05-31;0;0;90
08;2020-05-31;0;12;0
08;2020-06-01;0;1;09
08;2020-06-01;0;1;19
08;2020-06-01;0;2;29
08;2020-06-01;0;2;39
08;2020-06-01;0;3;49
08;2020-06-01;0;1;59
08;2020-06-01;0;1;69
08;2020-06-01;0;0;79
08;2020-06-01;0;1;89
08;2020-06-01;0;1;90
08;2020-06-01;0;13;0
08;2020-06-02;0;3;09
08;2020-06-02;0;8;19
08;2020-06-02;0;11;29
08;2020-06-02;0;12;39
08;2020-06-02;0;10;49
08;2020-06-02;0;15;59
08;2020-06-02;0;12;69
08;2020-06-02;1;13;79
08;2020-06-02;0;9;89
08;2020-06-02;0;3;90
08;2020-06-02;1;96;0
08;2020-06-03;0;2;09
08;2020-06-03;0;6;19
08;2020-06-03;0;6;29
08;2020-06-03;0;13;39
08;2020-06-03;0;9;49
08;2020-06-03;1;18;59
08;2020-06-03;1;14;69
08;2020-06-03;0;6;79
08;2020-06-03;0;1;89
08;2020-06-03;0;3;90
08;2020-06-03;2;78;0
08;2020-06-04;0;0;09
08;2020-06-04;0;5;19
08;2020-06-04;0;13;29
08;2020-06-04;0;19;39
08;2020-06-04;0;14;49
08;2020-06-04;0;15;59
08;2020-06-04;0;10;69
08;2020-06-04;0;12;79
08;2020-06-04;0;6;89
08;2020-06-04;3;6;90
08;2020-06-04;3;100;0
08;2020-06-05;0;7;09
08;2020-06-05;0;5;19
08;2020-06-05;0;9;29
08;2020-06-05;0;11;39
08;2020-06-05;0;15;49
08;2020-06-05;0;19;59
08;2020-06-05;0;19;69
08;2020-06-05;0;11;79
08;2020-06-05;1;8;89
08;2020-06-05;0;1;90
08;2020-06-05;1;105;0
08;2020-06-06;0;2;09
08;2020-06-06;0;3;19
08;2020-06-06;0;10;29
08;2020-06-06;0;5;39
08;2020-06-06;0;7;49
08;2020-06-06;0;11;59
08;2020-06-06;0;7;69
08;2020-06-06;0;8;79
08;2020-06-06;0;1;89
08;2020-06-06;0;1;90
08;2020-06-06;0;55;0
08;2020-06-07;0;1;09
08;2020-06-07;0;3;19
08;2020-06-07;0;3;29
08;2020-06-07;0;0;39
08;2020-06-07;0;0;49
08;2020-06-07;0;1;59
08;2020-06-07;0;1;69
08;2020-06-07;0;1;79
08;2020-06-07;0;3;89
08;2020-06-07;0;1;90
08;2020-06-07;0;14;0
08;2020-06-08;0;5;09
08;2020-06-08;0;8;19
08;2020-06-08;0;29;29
08;2020-06-08;1;23;39
08;2020-06-08;0;13;49
08;2020-06-08;0;11;59
08;2020-06-08;0;17;69
08;2020-06-08;0;19;79
08;2020-06-08;0;33;89
08;2020-06-08;0;39;90
08;2020-06-08;1;197;0
08;2020-06-09;0;2;09
08;2020-06-09;0;9;19
08;2020-06-09;1;17;29
08;2020-06-09;0;11;39
08;2020-06-09;0;11;49
08;2020-06-09;0;9;59
08;2020-06-09;0;12;69
08;2020-06-09;0;10;79
08;2020-06-09;0;9;89
08;2020-06-09;1;5;90
08;2020-06-09;2;95;0
08;2020-06-10;0;12;09
08;2020-06-10;0;11;19
08;2020-06-10;0;10;29
08;2020-06-10;0;12;39
08;2020-06-10;0;14;49
08;2020-06-10;0;18;59
08;2020-06-10;2;15;69
08;2020-06-10;0;8;79
08;2020-06-10;0;11;89
08;2020-06-10;0;3;90
08;2020-06-10;2;114;0
08;2020-06-11;1;1;09
08;2020-06-11;0;4;19
08;2020-06-11;0;11;29
08;2020-06-11;0;11;39
08;2020-06-11;0;9;49
08;2020-06-11;0;13;59
08;2020-06-11;0;12;69
08;2020-06-11;0;10;79
08;2020-06-11;0;3;89
08;2020-06-11;0;0;90
08;2020-06-11;1;74;0
08;2020-06-12;0;4;09
08;2020-06-12;0;13;19
08;2020-06-12;0;30;29
08;2020-06-12;0;44;39
08;2020-06-12;1;57;49
08;2020-06-12;0;64;59
08;2020-06-12;0;29;69
08;2020-06-12;1;16;79
08;2020-06-12;0;9;89
08;2020-06-12;0;2;90
08;2020-06-12;2;268;0
08;2020-06-13;0;0;09
08;2020-06-13;0;10;19
08;2020-06-13;0;9;29
08;2020-06-13;0;4;39
08;2020-06-13;0;8;49
08;2020-06-13;0;6;59
08;2020-06-13;0;7;69
08;2020-06-13;0;9;79
08;2020-06-13;0;5;89
08;2020-06-13;0;0;90
08;2020-06-13;0;58;0
08;2020-06-14;0;3;09
08;2020-06-14;0;2;19
08;2020-06-14;0;1;29
08;2020-06-14;0;1;39
08;2020-06-14;0;2;49
08;2020-06-14;0;1;59
08;2020-06-14;0;2;69
08;2020-06-14;0;0;79
08;2020-06-14;0;3;89
08;2020-06-14;0;1;90
08;2020-06-14;0;16;0
08;2020-06-15;0;6;09
08;2020-06-15;0;12;19
08;2020-06-15;0;11;29
08;2020-06-15;2;22;39
08;2020-06-15;0;15;49
08;2020-06-15;0;15;59
08;2020-06-15;0;16;69
08;2020-06-15;0;9;79
08;2020-06-15;1;14;89
08;2020-06-15;0;2;90
08;2020-06-15;3;122;0
08;2020-06-16;0;9;09
08;2020-06-16;0;4;19
08;2020-06-16;0;18;29
08;2020-06-16;0;15;39
08;2020-06-16;0;26;49
08;2020-06-16;1;18;59
08;2020-06-16;0;19;69
08;2020-06-16;0;20;79
08;2020-06-16;0;8;89
08;2020-06-16;0;6;90
08;2020-06-16;1;143;0
08;2020-06-17;0;13;09
08;2020-06-17;0;18;19
08;2020-06-17;1;101;29
08;2020-06-17;2;87;39
08;2020-06-17;4;76;49
08;2020-06-17;0;74;59
08;2020-06-17;0;46;69
08;2020-06-17;1;28;79
08;2020-06-17;1;17;89
08;2020-06-17;0;5;90
08;2020-06-17;9;465;0
08;2020-06-18;0;6;09
08;2020-06-18;0;7;19
08;2020-06-18;1;21;29
08;2020-06-18;5;40;39
08;2020-06-18;0;38;49
08;2020-06-18;0;29;59
08;2020-06-18;0;27;69
08;2020-06-18;0;10;79
08;2020-06-18;0;5;89
08;2020-06-18;0;4;90
08;2020-06-18;6;187;0
08;2020-06-19;0;7;09
08;2020-06-19;0;22;19
08;2020-06-19;0;10;29
08;2020-06-19;0;12;39
08;2020-06-19;0;20;49
08;2020-06-19;0;21;59
08;2020-06-19;0;15;69
08;2020-06-19;0;13;79
08;2020-06-19;0;9;89
08;2020-06-19;0;2;90
08;2020-06-19;0;131;0
08;2020-06-20;0;2;09
08;2020-06-20;0;10;19
08;2020-06-20;0;23;29
08;2020-06-20;0;29;39
08;2020-06-20;0;52;49
08;2020-06-20;1;89;59
08;2020-06-20;0;91;69
08;2020-06-20;0;82;79
08;2020-06-20;0;20;89
08;2020-06-20;0;4;90
08;2020-06-20;1;402;0
08;2020-06-21;0;0;09
08;2020-06-21;0;5;19
08;2020-06-21;0;3;29
08;2020-06-21;0;1;39
08;2020-06-21;0;2;49
08;2020-06-21;0;2;59
08;2020-06-21;0;3;69
08;2020-06-21;0;5;79
08;2020-06-21;0;6;89
08;2020-06-21;0;0;90
08;2020-06-21;0;27;0
08;2020-06-22;0;7;09
08;2020-06-22;0;14;19
08;2020-06-22;0;14;29
08;2020-06-22;1;30;39
08;2020-06-22;0;29;49
08;2020-06-22;0;17;59
08;2020-06-22;0;35;69
08;2020-06-22;0;34;79
08;2020-06-22;1;13;89
08;2020-06-22;0;5;90
08;2020-06-22;2;198;0
08;2020-06-23;0;7;09
08;2020-06-23;0;8;19
08;2020-06-23;0;25;29
08;2020-06-23;0;32;39
08;2020-06-23;0;30;49
08;2020-06-23;0;34;59
08;2020-06-23;0;27;69
08;2020-06-23;0;32;79
08;2020-06-23;1;19;89
08;2020-06-23;0;3;90
08;2020-06-23;1;217;0
08;2020-06-24;0;6;09
08;2020-06-24;0;16;19
08;2020-06-24;0;11;29
08;2020-06-24;0;18;39
08;2020-06-24;0;33;49
08;2020-06-24;0;35;59
08;2020-06-24;0;37;69
08;2020-06-24;0;36;79
08;2020-06-24;0;15;89
08;2020-06-24;0;6;90
08;2020-06-24;0;213;0
08;2020-06-25;0;2;09
08;2020-06-25;0;17;19
08;2020-06-25;0;14;29
08;2020-06-25;0;14;39
08;2020-06-25;0;20;49
08;2020-06-25;1;36;59
08;2020-06-25;0;53;69
08;2020-06-25;0;18;79
08;2020-06-25;0;12;89
08;2020-06-25;0;2;90
08;2020-06-25;1;188;0
08;2020-06-26;0;7;09
08;2020-06-26;0;15;19
08;2020-06-26;0;18;29
08;2020-06-26;1;32;39
08;2020-06-26;2;29;49
08;2020-06-26;0;51;59
08;2020-06-26;0;37;69
08;2020-06-26;0;38;79
08;2020-06-26;0;10;89
08;2020-06-26;0;1;90
08;2020-06-26;3;238;0
08;2020-06-27;0;5;09
08;2020-06-27;0;9;19
08;2020-06-27;0;12;29
08;2020-06-27;0;20;39
08;2020-06-27;0;36;49
08;2020-06-27;0;39;59
08;2020-06-27;0;65;69
08;2020-06-27;0;76;79
