dep;sexe;Dc_Elec_Covid_cum;jour
05;2;1;2020-04-26
05;2;1;2020-04-27
05;2;2;2020-04-28
05;2;2;2020-04-29
05;2;2;2020-04-30
05;2;2;2020-05-01
05;2;2;2020-05-02
05;2;2;2020-05-03
05;2;3;2020-05-04
05;2;4;2020-05-05
05;2;4;2020-05-06
05;2;5;2020-05-07
05;2;5;2020-05-08
05;2;5;2020-05-09
05;2;5;2020-05-10
05;2;5;2020-05-11
05;2;6;2020-05-12
05;2;6;2020-05-13
05;2;6;2020-05-14
05;2;6;2020-05-15
05;2;6;2020-05-16
05;2;6;2020-05-17
06;0;0;2020-03-06
06;0;0;2020-03-07
06;0;1;2020-03-08
06;0;1;2020-03-09
06;0;1;2020-03-10
06;0;1;2020-03-11
06;0;1;2020-03-12
06;0;1;2020-03-13
06;0;1;2020-03-14
06;0;1;2020-03-15
06;0;1;2020-03-16
06;0;1;2020-03-17
06;0;1;2020-03-18
06;0;3;2020-03-19
06;0;4;2020-03-20
06;0;5;2020-03-21
06;0;5;2020-03-22
06;0;6;2020-03-23
06;0;8;2020-03-24
06;0;10;2020-03-25
06;0;15;2020-03-26
06;0;18;2020-03-27
06;0;19;2020-03-28
06;0;21;2020-03-29
06;0;27;2020-03-30
06;0;32;2020-03-31
06;0;33;2020-04-01
06;0;38;2020-04-02
06;0;42;2020-04-03
06;0;46;2020-04-04
06;0;49;2020-04-05
06;0;52;2020-04-06
06;0;59;2020-04-07
06;0;67;2020-04-08
06;0;71;2020-04-09
06;0;77;2020-04-10
06;0;81;2020-04-11
06;0;82;2020-04-12
06;0;84;2020-04-13
06;0;89;2020-04-14
06;0;92;2020-04-15
06;0;97;2020-04-16
06;0;99;2020-04-17
06;0;103;2020-04-18
06;0;106;2020-04-19
06;0;108;2020-04-20
06;0;108;2020-04-21
06;0;109;2020-04-22
06;0;113;2020-04-23
06;0;117;2020-04-24
06;0;119;2020-04-25
06;0;120;2020-04-26
06;0;123;2020-04-27
06;0;123;2020-04-28
06;0;127;2020-04-29
06;0;130;2020-04-30
06;0;130;2020-05-01
06;0;132;2020-05-02
06;0;136;2020-05-03
06;0;136;2020-05-04
06;0;138;2020-05-05
06;0;141;2020-05-06
06;0;143;2020-05-07
06;0;143;2020-05-08
06;0;144;2020-05-09
06;0;145;2020-05-10
06;0;147;2020-05-11
06;0;148;2020-05-12
06;0;148;2020-05-13
06;0;149;2020-05-14
06;0;151;2020-05-15
06;0;151;2020-05-16
06;0;151;2020-05-17
06;1;0;2020-03-06
06;1;0;2020-03-07
06;1;1;2020-03-08
06;1;1;2020-03-09
06;1;1;2020-03-10
06;1;1;2020-03-11
06;1;1;2020-03-12
06;1;1;2020-03-13
06;1;1;2020-03-14
06;1;1;2020-03-15
06;1;1;2020-03-16
06;1;1;2020-03-17
06;1;1;2020-03-18
06;1;2;2020-03-19
06;1;3;2020-03-20
06;1;3;2020-03-21
06;1;3;2020-03-22
06;1;4;2020-03-23
06;1;6;2020-03-24
06;1;8;2020-03-25
06;1;12;2020-03-26
06;1;13;2020-03-27
06;1;14;2020-03-28
06;1;16;2020-03-29
06;1;20;2020-03-30
06;1;23;2020-03-31
06;1;24;2020-04-01
06;1;28;2020-04-02
06;1;30;2020-04-03
06;1;33;2020-04-04
06;1;35;2020-04-05
06;1;37;2020-04-06
06;1;40;2020-04-07
06;1;45;2020-04-08
06;1;48;2020-04-09
06;1;50;2020-04-10
06;1;53;2020-04-11
06;1;54;2020-04-12
06;1;55;2020-04-13
06;1;58;2020-04-14
06;1;59;2020-04-15
06;1;61;2020-04-16
06;1;62;2020-04-17
06;1;65;2020-04-18
06;1;66;2020-04-19
06;1;67;2020-04-20
06;1;67;2020-04-21
06;1;68;2020-04-22
06;1;70;2020-04-23
06;1;71;2020-04-24
06;1;71;2020-04-25
06;1;71;2020-04-26
06;1;73;2020-04-27
06;1;73;2020-04-28
06;1;75;2020-04-29
06;1;76;2020-04-30
06;1;76;2020-05-01
06;1;77;2020-05-02
06;1;80;2020-05-03
06;1;80;2020-05-04
06;1;81;2020-05-05
06;1;83;2020-05-06
06;1;83;2020-05-07
06;1;83;2020-05-08
06;1;83;2020-05-09
06;1;83;2020-05-10
06;1;84;2020-05-11
06;1;85;2020-05-12
06;1;85;2020-05-13
06;1;86;2020-05-14
06;1;88;2020-05-15
06;1;88;2020-05-16
06;1;88;2020-05-17
06;2;0;2020-03-06
06;2;0;2020-03-07
06;2;0;2020-03-08
06;2;0;2020-03-09
06;2;0;2020-03-10
06;2;0;2020-03-11
06;2;0;2020-03-12
06;2;0;2020-03-13
06;2;0;2020-03-14
06;2;0;2020-03-15
06;2;0;2020-03-16
06;2;0;2020-03-17
06;2;0;2020-03-18
06;2;1;2020-03-19
06;2;1;2020-03-20
06;2;2;2020-03-21
06;2;2;2020-03-22
06;2;2;2020-03-23
06;2;2;2020-03-24
06;2;2;2020-03-25
06;2;3;2020-03-26
06;2;5;2020-03-27
06;2;5;2020-03-28
06;2;5;2020-03-29
06;2;7;2020-03-30
06;2;9;2020-03-31
06;2;9;2020-04-01
06;2;10;2020-04-02
06;2;12;2020-04-03
06;2;13;2020-04-04
06;2;14;2020-04-05
06;2;15;2020-04-06
06;2;19;2020-04-07
06;2;22;2020-04-08
06;2;23;2020-04-09
06;2;27;2020-04-10
06;2;28;2020-04-11
06;2;28;2020-04-12
06;2;29;2020-04-13
06;2;31;2020-04-14
06;2;33;2020-04-15
06;2;36;2020-04-16
06;2;37;2020-04-17
06;2;38;2020-04-18
06;2;40;2020-04-19
06;2;41;2020-04-20
06;2;41;2020-04-21
06;2;41;2020-04-22
06;2;43;2020-04-23
06;2;46;2020-04-24
06;2;48;2020-04-25
06;2;49;2020-04-26
06;2;50;2020-04-27
06;2;50;2020-04-28
06;2;52;2020-04-29
06;2;54;2020-04-30
06;2;54;2020-05-01
06;2;55;2020-05-02
06;2;56;2020-05-03
06;2;56;2020-05-04
06;2;57;2020-05-05
06;2;58;2020-05-06
06;2;60;2020-05-07
06;2;60;2020-05-08
06;2;61;2020-05-09
06;2;62;2020-05-10
06;2;63;2020-05-11
06;2;63;2020-05-12
06;2;63;2020-05-13
06;2;63;2020-05-14
06;2;63;2020-05-15
06;2;63;2020-05-16
06;2;63;2020-05-17
07;0;0;2020-03-06
07;0;0;2020-03-07
07;0;0;2020-03-08
07;0;0;2020-03-09
07;0;0;2020-03-10
07;0;0;2020-03-11
07;0;0;2020-03-12
07;0;0;2020-03-13
07;0;0;2020-03-14
07;0;0;2020-03-15
07;0;0;2020-03-16
07;0;0;2020-03-17
07;0;0;2020-03-18
07;0;0;2020-03-19
07;0;0;2020-03-20
07;0;1;2020-03-21
07;0;3;2020-03-22
07;0;3;2020-03-23
07;0;4;2020-03-24
07;0;6;2020-03-25
07;0;8;2020-03-26
07;0;9;2020-03-27
07;0;9;2020-03-28
07;0;9;2020-03-29
07;0;10;2020-03-30
07;0;10;2020-03-31
07;0;17;2020-04-01
07;0;19;2020-04-02
07;0;20;2020-04-03
07;0;22;2020-04-04
07;0;22;2020-04-05
07;0;26;2020-04-06
07;0;26;2020-04-07
07;0;29;2020-04-08
07;0;33;2020-04-09
07;0;33;2020-04-10
07;0;34;2020-04-11
07;0;36;2020-04-12
07;0;39;2020-04-13
07;0;39;2020-04-14
07;0;40;2020-04-15
07;0;40;2020-04-16
07;0;43;2020-04-17
07;0;44;2020-04-18
07;0;44;2020-04-19
07;0;47;2020-04-20
07;0;53;2020-04-21
07;0;57;2020-04-22
07;0;60;2020-04-23
07;0;63;2020-04-24
07;0;63;2020-04-25
07;0;64;2020-04-26
07;0;65;2020-04-27
07;0;67;2020-04-28
07;0;68;2020-04-29
07;0;69;2020-04-30
07;0;69;2020-05-01
07;0;69;2020-05-02
07;0;70;2020-05-03
07;0;71;2020-05-04
07;0;71;2020-05-05
07;0;73;2020-05-06
07;0;75;2020-05-07
07;0;76;2020-05-08
07;0;77;2020-05-09
07;0;78;2020-05-10
07;0;79;2020-05-11
07;0;80;2020-05-12
07;0;82;2020-05-13
07;0;83;2020-05-14
07;0;84;2020-05-15
07;0;84;2020-05-16
07;0;84;2020-05-17
07;1;0;2020-03-06
07;1;0;2020-03-07
07;1;0;2020-03-08
07;1;0;2020-03-09
07;1;0;2020-03-10
07;1;0;2020-03-11
07;1;0;2020-03-12
07;1;0;2020-03-13
07;1;0;2020-03-14
07;1;0;2020-03-15
07;1;0;2020-03-16
07;1;0;2020-03-17
07;1;0;2020-03-18
07;1;0;2020-03-19
07;1;0;2020-03-20
07;1;0;2020-03-21
07;1;0;2020-03-22
07;1;0;2020-03-23
07;1;0;2020-03-24
07;1;1;2020-03-25
07;1;3;2020-03-26
07;1;3;2020-03-27
07;1;3;2020-03-28
07;1;3;2020-03-29
07;1;4;2020-03-30
07;1;4;2020-03-31
07;1;8;2020-04-01
07;1;10;2020-04-02
07;1;10;2020-04-03
07;1;10;2020-04-04
07;1;10;2020-04-05
07;1;12;2020-04-06
07;1;12;2020-04-07
07;1;15;2020-04-08
07;1;19;2020-04-09
07;1;19;2020-04-10
07;1;19;2020-04-11
07;1;21;2020-04-12
07;1;23;2020-04-13
07;1;23;2020-04-14
07;1;24;2020-04-15
07;1;24;2020-04-16
07;1;26;2020-04-17
07;1;27;2020-04-18
07;1;27;2020-04-19
07;1;29;2020-04-20
07;1;32;2020-04-21
07;1;34;2020-04-22
07;1;35;2020-04-23
07;1;37;2020-04-24
07;1;37;2020-04-25
07;1;38;2020-04-26
07;1;39;2020-04-27
07;1;41;2020-04-28
07;1;41;2020-04-29
07;1;42;2020-04-30
07;1;42;2020-05-01
07;1;42;2020-05-02
07;1;43;2020-05-03
07;1;44;2020-05-04
07;1;44;2020-05-05
07;1;46;2020-05-06
07;1;47;2020-05-07
07;1;47;2020-05-08
07;1;47;2020-05-09
07;1;47;2020-05-10
07;1;47;2020-05-11
07;1;48;2020-05-12
07;1;50;2020-05-13
07;1;51;2020-05-14
07;1;52;2020-05-15
07;1;52;2020-05-16
07;1;52;2020-05-17
07;2;0;2020-03-06
07;2;0;2020-03-07
07;2;0;2020-03-08
07;2;0;2020-03-09
07;2;0;2020-03-10
07;2;0;2020-03-11
07;2;0;2020-03-12
07;2;0;2020-03-13
07;2;0;2020-03-14
07;2;0;2020-03-15
07;2;0;2020-03-16
07;2;0;2020-03-17
07;2;0;2020-03-18
07;2;0;2020-03-19
07;2;0;2020-03-20
07;2;1;2020-03-21
07;2;3;2020-03-22
07;2;3;2020-03-23
07;2;4;2020-03-24
07;2;5;2020-03-25
07;2;5;2020-03-26
07;2;6;2020-03-27
07;2;6;2020-03-28
07;2;6;2020-03-29
07;2;6;2020-03-30
07;2;6;2020-03-31
07;2;9;2020-04-01
07;2;9;2020-04-02
07;2;10;2020-04-03
07;2;12;2020-04-04
07;2;12;2020-04-05
07;2;14;2020-04-06
07;2;14;2020-04-07
07;2;14;2020-04-08
07;2;14;2020-04-09
07;2;14;2020-04-10
07;2;15;2020-04-11
07;2;15;2020-04-12
07;2;16;2020-04-13
07;2;16;2020-04-14
07;2;16;2020-04-15
07;2;16;2020-04-16
07;2;17;2020-04-17
07;2;17;2020-04-18
07;2;17;2020-04-19
07;2;18;2020-04-20
07;2;21;2020-04-21
07;2;23;2020-04-22
07;2;25;2020-04-23
07;2;26;2020-04-24
07;2;26;2020-04-25
07;2;26;2020-04-26
07;2;26;2020-04-27
07;2;26;2020-04-28
07;2;27;2020-04-29
07;2;27;2020-04-30
07;2;27;2020-05-01
07;2;27;2020-05-02
07;2;27;2020-05-03
07;2;27;2020-05-04
07;2;27;2020-05-05
07;2;27;2020-05-06
07;2;28;2020-05-07
07;2;29;2020-05-08
07;2;30;2020-05-09
07;2;31;2020-05-10
07;2;32;2020-05-11
07;2;32;2020-05-12
07;2;32;2020-05-13
07;2;32;2020-05-14
07;2;32;2020-05-15
07;2;32;2020-05-16
07;2;32;2020-05-17
08;0;0;2020-03-06
08;0;0;2020-03-07
08;0;0;2020-03-08
08;0;0;2020-03-09
08;0;0;2020-03-10
08;0;0;2020-03-11
08;0;0;2020-03-12
08;0;0;2020-03-13
08;0;0;2020-03-14
08;0;0;2020-03-15
08;0;0;2020-03-16
08;0;0;2020-03-17
08;0;0;2020-03-18
08;0;0;2020-03-19
08;0;0;2020-03-20
08;0;0;2020-03-21
08;0;0;2020-03-22
08;0;0;2020-03-23
08;0;0;2020-03-24
08;0;0;2020-03-25
08;0;0;2020-03-26
08;0;0;2020-03-27
08;0;0;2020-03-28
08;0;0;2020-03-29
08;0;0;2020-03-30
08;0;0;2020-03-31
08;0;0;2020-04-01
08;0;0;2020-04-02
08;0;0;2020-04-03
08;0;0;2020-04-04
08;0;0;2020-04-05
08;0;0;2020-04-06
08;0;0;2020-04-07
08;0;0;2020-04-08
08;0;0;2020-04-09
08;0;0;2020-04-10
08;0;0;2020-04-11
08;0;0;2020-04-12
08;0;0;2020-04-13
08;0;0;2020-04-14
08;0;0;2020-04-15
08;0;0;2020-04-16
08;0;0;2020-04-17
08;0;0;2020-04-18
08;0;0;2020-04-19
08;0;0;2020-04-20
08;0;0;2020-04-21
08;0;0;2020-04-22
08;0;0;2020-04-23
08;0;0;2020-04-24
08;0;0;2020-04-25
08;0;0;2020-04-26
08;0;0;2020-04-27
08;0;0;2020-04-28
08;0;0;2020-04-29
08;0;0;2020-04-30
08;0;0;2020-05-01
08;0;0;2020-05-02
08;0;0;2020-05-03
08;0;0;2020-05-04
08;0;0;2020-05-05
08;0;0;2020-05-06
08;0;0;2020-05-07
08;0;0;2020-05-08
08;0;0;2020-05-09
08;0;0;2020-05-10
08;0;0;2020-05-11
08;0;0;2020-05-12
08;0;0;2020-05-13
08;0;0;2020-05-14
08;0;0;2020-05-15
08;0;0;2020-05-16
08;0;0;2020-05-17
08;1;0;2020-03-06
08;1;0;2020-03-07
08;1;0;2020-03-08
08;1;0;2020-03-09
08;1;0;2020-03-10
08;1;0;2020-03-11
08;1;0;2020-03-12
08;1;0;2020-03-13
08;1;0;2020-03-14
08;1;0;2020-03-15
08;1;0;2020-03-16
08;1;0;2020-03-17
08;1;0;2020-03-18
08;1;0;2020-03-19
08;1;0;2020-03-20
08;1;0;2020-03-21
08;1;0;2020-03-22
08;1;0;2020-03-23
08;1;0;2020-03-24
08;1;0;2020-03-25
08;1;0;2020-03-26
08;1;0;2020-03-27
08;1;0;2020-03-28
08;1;0;2020-03-29
08;1;0;2020-03-30
08;1;0;2020-03-31
08;1;0;2020-04-01
08;1;0;2020-04-02
08;1;0;2020-04-03
08;1;0;2020-04-04
08;1;0;2020-04-05
08;1;0;2020-04-06
08;1;0;2020-04-07
08;1;0;2020-04-08
08;1;0;2020-04-09
08;1;0;2020-04-10
08;1;0;2020-04-11
08;1;0;2020-04-12
08;1;0;2020-04-13
08;1;0;2020-04-14
08;1;0;2020-04-15
08;1;0;2020-04-16
08;1;0;2020-04-17
08;1;0;2020-04-18
08;1;0;2020-04-19
08;1;0;2020-04-20
08;1;0;2020-04-21
08;1;0;2020-04-22
08;1;0;2020-04-23
08;1;0;2020-04-24
08;1;0;2020-04-25
08;1;0;2020-04-26
08;1;0;2020-04-27
08;1;0;2020-04-28
08;1;0;2020-04-29
08;1;0;2020-04-30
08;1;0;2020-05-01
08;1;0;2020-05-02
08;1;0;2020-05-03
08;1;0;2020-05-04
08;1;0;2020-05-05
08;1;0;2020-05-06
08;1;0;2020-05-07
08;1;0;2020-05-08
08;1;0;2020-05-09
08;1;0;2020-05-10
08;1;0;2020-05-11
08;1;0;2020-05-12
08;1;0;2020-05-13
08;1;0;2020-05-14
08;1;0;2020-05-15
08;1;0;2020-05-16
08;1;0;2020-05-17
08;2;0;2020-03-06
08;2;0;2020-03-07
08;2;0;2020-03-08
08;2;0;2020-03-09
08;2;0;2020-03-10
08;2;0;2020-03-11
08;2;0;2020-03-12
08;2;0;2020-03-13
08;2;0;2020-03-14
08;2;0;2020-03-15
08;2;0;2020-03-16
08;2;0;2020-03-17
08;2;0;2020-03-18
08;2;0;2020-03-19
08;2;0;2020-03-20
08;2;0;2020-03-21
08;2;0;2020-03-22
08;2;0;2020-03-23
08;2;0;2020-03-24
08;2;0;2020-03-25
08;2;0;2020-03-26
08;2;0;2020-03-27
08;2;0;2020-03-28
08;2;0;2020-03-29
08;2;0;2020-03-30
08;2;0;2020-03-31
08;2;0;2020-04-01
08;2;0;2020-04-02
08;2;0;2020-04-03
08;2;0;2020-04-04
08;2;0;2020-04-05
08;2;0;2020-04-06
08;2;0;2020-04-07
08;2;0;2020-04-08
08;2;0;2020-04-09
08;2;0;2020-04-10
08;2;0;2020-04-11
08;2;0;2020-04-12
08;2;0;2020-04-13
08;2;0;2020-04-14
08;2;0;2020-04-15
08;2;0;2020-04-16
08;2;0;2020-04-17
08;2;0;2020-04-18
08;2;0;2020-04-19
08;2;0;2020-04-20
08;2;0;2020-04-21
08;2;0;2020-04-22
08;2;0;2020-04-23
08;2;0;2020-04-24
08;2;0;2020-04-25
08;2;0;2020-04-26
08;2;0;2020-04-27
08;2;0;2020-04-28
08;2;0;2020-04-29
08;2;0;2020-04-30
08;2;0;2020-05-01
08;2;0;2020-05-02
08;2;0;2020-05-03
08;2;0;2020-05-04
08;2;0;2020-05-05
08;2;0;2020-05-06
08;2;0;2020-05-07
08;2;0;2020-05-08
08;2;0;2020-05-09
08;2;0;2020-05-10
08;2;0;2020-05-11
08;2;0;2020-05-12
08;2;0;2020-05-13
08;2;0;2020-05-14
08;2;0;2020-05-15
08;2;0;2020-05-16
08;2;0;2020-05-17
09;0;0;2020-03-06
09;0;0;2020-03-07
09;0;0;2020-03-08
09;0;0;2020-03-09
09;0;0;2020-03-10
09;0;0;2020-03-11
09;0;0;2020-03-12
09;0;0;2020-03-13
09;0;0;2020-03-14
09;0;0;2020-03-15
09;0;0;2020-03-16
09;0;0;2020-03-17
09;0;0;2020-03-18
09;0;0;2020-03-19
09;0;0;2020-03-20
09;0;0;2020-03-21
09;0;0;2020-03-22
09;0;0;2020-03-23
09;0;0;2020-03-24
09;0;0;2020-03-25
09;0;0;2020-03-26
09;0;0;2020-03-27
09;0;0;2020-03-28
09;0;0;2020-03-29
09;0;1;2020-03-30
09;0;1;2020-03-31
09;0;1;2020-04-01
09;0;1;2020-04-02
09;0;1;2020-04-03
09;0;1;2020-04-04
09;0;1;2020-04-05
09;0;1;2020-04-06
09;0;1;2020-04-07
09;0;1;2020-04-08
09;0;1;2020-04-09
09;0;1;2020-04-10
09;0;1;2020-04-11
09;0;1;2020-04-12
09;0;1;2020-04-13
09;0;1;2020-04-14
09;0;1;2020-04-15
09;0;2;2020-04-16
09;0;2;2020-04-17
09;0;2;2020-04-18
09;0;2;2020-04-19
09;0;2;2020-04-20
09;0;2;2020-04-21
09;0;2;2020-04-22
09;0;2;2020-04-23
09;0;2;2020-04-24
09;0;2;2020-04-25
09;0;2;2020-04-26
09;0;2;2020-04-27
09;0;2;2020-04-28
09;0;2;2020-04-29
09;0;2;2020-04-30
09;0;2;2020-05-01
09;0;2;2020-05-02
09;0;2;2020-05-03
09;0;2;2020-05-04
09;0;2;2020-05-05
09;0;2;2020-05-06
09;0;2;2020-05-07
09;0;2;2020-05-08
09;0;2;2020-05-09
09;0;2;2020-05-10
09;0;2;2020-05-11
09;0;2;2020-05-12
09;0;2;2020-05-13
09;0;2;2020-05-14
09;0;2;2020-05-15
09;0;2;2020-05-16
09;0;2;2020-05-17
09;1;0;2020-03-06
09;1;0;2020-03-07
09;1;0;2020-03-08
09;1;0;2020-03-09
09;1;0;2020-03-10
09;1;0;2020-03-11
09;1;0;2020-03-12
09;1;0;2020-03-13
09;1;0;2020-03-14
09;1;0;2020-03-15
09;1;0;2020-03-16
09;1;0;2020-03-17
09;1;0;2020-03-18
09;1;0;2020-03-19
09;1;0;2020-03-20
09;1;0;2020-03-21
09;1;0;2020-03-22
09;1;0;2020-03-23
09;1;0;2020-03-24
09;1;0;2020-03-25
09;1;0;2020-03-26
09;1;0;2020-03-27
09;1;0;2020-03-28
09;1;0;2020-03-29
09;1;0;2020-03-30
09;1;0;2020-03-31
09;1;0;2020-04-01
09;1;0;2020-04-02
09;1;0;2020-04-03
09;1;0;2020-04-04
09;1;0;2020-04-05
09;1;0;2020-04-06
09;1;0;2020-04-07
09;1;0;2020-04-08
09;1;0;2020-04-09
09;1;0;2020-04-10
09;1;0;2020-04-11
09;1;0;2020-04-12
09;1;0;2020-04-13
09;1;0;2020-04-14
09;1;0;2020-04-15
09;1;1;2020-04-16
09;1;1;2020-04-17
09;1;1;2020-04-18
09;1;1;2020-04-19
09;1;1;2020-04-20
09;1;1;2020-04-21
09;1;1;2020-04-22
09;1;1;2020-04-23
09;1;1;2020-04-24
09;1;1;2020-04-25
09;1;1;2020-04-26
09;1;1;2020-04-27
09;1;1;2020-04-28
09;1;1;2020-04-29
09;1;1;2020-04-30
09;1;1;2020-05-01
09;1;1;2020-05-02
09;1;1;2020-05-03
09;1;1;2020-05-04
09;1;1;2020-05-05
09;1;1;2020-05-06
09;1;1;2020-05-07
09;1;1;2020-05-08
09;1;1;2020-05-09
09;1;1;2020-05-10
09;1;1;2020-05-11
09;1;1;2020-05-12
09;1;1;2020-05-13
09;1;1;2020-05-14
09;1;1;2020-05-15
09;1;1;2020-05-16
09;1;1;2020-05-17
09;2;0;2020-03-06
09;2;0;2020-03-07
09;2;0;2020-03-08
09;2;0;2020-03-09
09;2;0;2020-03-10
09;2;0;2020-03-11
09;2;0;2020-03-12
09;2;0;2020-03-13
09;2;0;2020-03-14
09;2;0;2020-03-15
09;2;0;2020-03-16
09;2;0;2020-03-17
09;2;0;2020-03-18
09;2;0;2020-03-19
09;2;0;2020-03-20
09;2;0;2020-03-21
09;2;0;2020-03-22
09;2;0;2020-03-23
09;2;0;2020-03-24
09;2;0;2020-03-25
09;2;0;2020-03-26
09;2;0;2020-03-27
09;2;0;2020-03-28
09;2;0;2020-03-29
09;2;1;2020-03-30
09;2;1;2020-03-31
09;2;1;2020-04-01
09;2;1;2020-04-02
09;2;1;2020-04-03
09;2;1;2020-04-04
09;2;1;2020-04-05
09;2;1;2020-04-06
09;2;1;2020-04-07
09;2;1;2020-04-08
09;2;1;2020-04-09
09;2;1;2020-04-10
09;2;1;2020-04-11
09;2;1;2020-04-12
09;2;1;2020-04-13
09;2;1;2020-04-14
09;2;1;2020-04-15
09;2;1;2020-04-16
09;2;1;2020-04-17
09;2;1;2020-04-18
09;2;1;2020-04-19
09;2;1;2020-04-20
09;2;1;2020-04-21
09;2;1;2020-04-22
09;2;1;2020-04-23
09;2;1;2020-04-24
09;2;1;2020-04-25
09;2;1;2020-04-26
09;2;1;2020-04-27
09;2;1;2020-04-28
09;2;1;2020-04-29
09;2;1;2020-04-30
09;2;1;2020-05-01
09;2;1;2020-05-02
09;2;1;2020-05-03
09;2;1;2020-05-04
09;2;1;2020-05-05
09;2;1;2020-05-06
09;2;1;2020-05-07
09;2;1;2020-05-08
09;2;1;2020-05-09
09;2;1;2020-05-10
09;2;1;2020-05-11
09;2;1;2020-05-12
09;2;1;2020-05-13
09;2;1;2020-05-14
09;2;1;2020-05-15
09;2;1;2020-05-16
09;2;1;2020-05-17
10;0;0;2020-03-06
10;0;0;2020-03-07
10;0;0;2020-03-08
10;0;0;2020-03-09
10;0;0;2020-03-10
10;0;0;2020-03-11
10;0;0;2020-03-12
10;0;0;2020-03-13
10;0;0;2020-03-14
10;0;0;2020-03-15
10;0;0;2020-03-16
10;0;0;2020-03-17
10;0;0;2020-03-18
10;0;0;2020-03-19
10;0;0;2020-03-20
10;0;0;2020-03-21
10;0;0;2020-03-22
10;0;0;2020-03-23
10;0;0;2020-03-24
10;0;1;2020-03-25
10;0;1;2020-03-26
10;0;2;2020-03-27
10;0;3;2020-03-28
10;0;4;2020-03-29
10;0;4;2020-03-30
10;0;4;2020-03-31
10;0;5;2020-04-01
10;0;5;2020-04-02
10;0;6;2020-04-03
10;0;6;2020-04-04
10;0;7;2020-04-05
10;0;8;2020-04-06
10;0;8;2020-04-07
10;0;11;2020-04-08
10;0;12;2020-04-09
10;0;13;2020-04-10
10;0;13;2020-04-11
10;0;15;2020-04-12
10;0;16;2020-04-13
10;0;21;2020-04-14
10;0;23;2020-04-15
10;0;25;2020-04-16
10;0;25;2020-04-17
10;0;25;2020-04-18
10;0;26;2020-04-19
10;0;26;2020-04-20
10;0;26;2020-04-21
10;0;27;2020-04-22
10;0;28;2020-04-23
10;0;31;2020-04-24
10;0;31;2020-04-25
10;0;32;2020-04-26
10;0;34;2020-04-27
10;0;35;2020-04-28
10;0;35;2020-04-29
10;0;35;2020-04-30
10;0;35;2020-05-01
10;0;35;2020-05-02
10;0;35;2020-05-03
10;0;35;2020-05-04
10;0;35;2020-05-05
10;0;37;2020-05-06
10;0;37;2020-05-07
10;0;37;2020-05-08
10;0;37;2020-05-09
10;0;37;2020-05-10
10;0;37;2020-05-11
10;0;37;2020-05-12
10;0;37;2020-05-13
10;0;37;2020-05-14
10;0;37;2020-05-15
10;0;38;2020-05-16
10;0;38;2020-05-17
10;1;0;2020-03-06
10;1;0;2020-03-07
10;1;0;2020-03-08
10;1;0;2020-03-09
10;1;0;2020-03-10
10;1;0;2020-03-11
10;1;0;2020-03-12
10;1;0;2020-03-13
10;1;0;2020-03-14
10;1;0;2020-03-15
10;1;0;2020-03-16
10;1;0;2020-03-17
10;1;0;2020-03-18
10;1;0;2020-03-19
10;1;0;2020-03-20
10;1;0;2020-03-21
10;1;0;2020-03-22
10;1;0;2020-03-23
10;1;0;2020-03-24
10;1;1;2020-03-25
10;1;1;2020-03-26
10;1;1;2020-03-27
10;1;2;2020-03-28
10;1;3;2020-03-29
10;1;3;2020-03-30
10;1;3;2020-03-31
10;1;4;2020-04-01
10;1;4;2020-04-02
10;1;5;2020-04-03
10;1;5;2020-04-04
10;1;6;2020-04-05
10;1;7;2020-04-06
10;1;7;2020-04-07
10;1;8;2020-04-08
10;1;8;2020-04-09
10;1;8;2020-04-10
10;1;8;2020-04-11
10;1;10;2020-04-12
10;1;11;2020-04-13
10;1;13;2020-04-14
10;1;13;2020-04-15
10;1;13;2020-04-16
10;1;13;2020-04-17
10;1;13;2020-04-18
10;1;14;2020-04-19
10;1;14;2020-04-20
10;1;14;2020-04-21
10;1;15;2020-04-22
10;1;16;2020-04-23
10;1;18;2020-04-24
10;1;18;2020-04-25
10;1;18;2020-04-26
10;1;19;2020-04-27
10;1;20;2020-04-28
10;1;20;2020-04-29
10;1;20;2020-04-30
10;1;20;2020-05-01
10;1;20;2020-05-02
10;1;20;2020-05-03
10;1;20;2020-05-04
10;1;20;2020-05-05
10;1;21;2020-05-06
10;1;21;2020-05-07
10;1;21;2020-05-08
10;1;21;2020-05-09
10;1;21;2020-05-10
10;1;21;2020-05-11
10;1;21;2020-05-12
10;1;21;2020-05-13
10;1;21;2020-05-14
10;1;21;2020-05-15
10;1;21;2020-05-16
10;1;21;2020-05-17
10;2;0;2020-03-06
10;2;0;2020-03-07
10;2;0;2020-03-08
10;2;0;2020-03-09
10;2;0;2020-03-10
10;2;0;2020-03-11
10;2;0;2020-03-12
10;2;0;2020-03-13
10;2;0;2020-03-14
10;2;0;2020-03-15
10;2;0;2020-03-16
10;2;0;2020-03-17
10;2;0;2020-03-18
10;2;0;2020-03-19
10;2;0;2020-03-20
10;2;0;2020-03-21
10;2;0;2020-03-22
10;2;0;2020-03-23
10;2;0;2020-03-24
10;2;0;2020-03-25
10;2;0;2020-03-26
10;2;1;2020-03-27
10;2;1;2020-03-28
10;2;1;2020-03-29
10;2;1;2020-03-30
10;2;1;2020-03-31
10;2;1;2020-04-01
10;2;1;2020-04-02
10;2;1;2020-04-03
10;2;1;2020-04-04
10;2;1;2020-04-05
